Date,BTC,ETH,LTC
5/3/2016,1.267230057,-8.382503426,1.646601559
5/4/2016,-0.795462802,1.100816158,0.15717777
5/5/2016,0.280717838,4.38007981,-0.879150195
5/6/2016,2.595447805,-4.879460813,2.915032012
5/7/2016,-0.23215386,0.25539091,3.436322584
5/8/2016,0.002615607,1.199722115,-0.387257968
5/9/2016,0.421983627,-1.952980075,3.003701
5/10/2016,-2.082164307,0.686074611,-5.849476017
5/11/2016,0.40652654,6.780521909,1.652727112
5/12/2016,0.450158686,0.615434699,-0.656059943
5/13/2016,0.198788436,4.462209201,1.78593242
5/14/2016,0.000214322,-2.540308476,2.150964793
5/15/2016,0.416309847,-2.708579542,1.321655565
5/16/2016,-0.744151438,12.1351895,-1.392774064
5/17/2016,-0.08367148,9.197677678,-0.584042329
5/18/2016,0.184228699,11.14700077,0.5043798
5/19/2016,-3.498312239,8.932335061,-4.242336933
5/20/2016,0.902863735,-7.678557832,1.242244046
5/21/2016,0.115658722,2.782424297,1.893318722
5/22/2016,-0.872088234,1.934356357,-0.626883576
5/23/2016,1.099874312,-5.772045537,0.979465557
5/24/2016,0.411115197,-5.416932443,-0.422860301
5/25/2016,0.811247923,-1.620286855,2.385223571
5/26/2016,0.841862128,-0.763213555,0.909861947
5/27/2016,4.428913786,-9.127620109,10.25996431
5/28/2016,11.94937524,5.286037721,4.428688509
5/29/2016,-0.718248992,3.846828628,-1.937159928
5/30/2016,1.450126259,3.035528168,1.328737114
5/31/2016,-0.464168278,10.62450588,-0.438455358
6/1/2016,1.041426899,-0.538455099,1.948223936
6/2/2016,0.195932734,-1.881942703,-0.547141865
6/3/2016,5.803645111,0.791234464,3.094766613
6/4/2016,0.620705803,-0.767687624,-1.088874809
6/5/2016,0.392857337,1.707374347,0.101287382
6/6/2016,1.836594818,-0.292667112,3.038697349
6/7/2016,-1.526804044,4.147378903,-3.798622542
6/8/2016,0.875487512,-0.649808913,-0.473930627
6/9/2016,-1.206064587,-0.132477373,-1.159391875
6/10/2016,0.494225115,-3.403107128,3.129690907
6/11/2016,5.066413924,2.034712358,3.594623006
6/12/2016,10.88743504,10.9367527,6.374180005
6/13/2016,4.695709196,11.80789298,-0.811089303
6/14/2016,-2.67143631,7.331265617,-1.631279361
6/15/2016,1.299665357,-2.852350964,0.687159654
6/16/2016,10.34444877,12.17317285,8.034879749
6/17/2016,-2.270495307,-25.31401134,-1.192768896
6/18/2016,0.977153851,-26.31301552,-0.595715048
6/19/2016,0.998908569,7.973908111,0.608461708
6/20/2016,-3.476780975,-3.226194647,-5.34951519
6/21/2016,-9.572917184,12.39240903,-8.929761045
6/22/2016,-10.58062559,-1.590171522,-18.89459325
6/23/2016,4.673748163,4.437533828,-1.539115752
6/24/2016,6.622363033,4.795922876,11.1307352
6/25/2016,-0.026458088,-0.342587062,-1.07569453
6/26/2016,-5.375845094,-3.030177766,-3.750471286
6/27/2016,4.116520221,0.243317719,1.117743494
6/28/2016,-1.262683223,-12.30417734,-0.465801213
6/29/2016,-1.099065111,3.577649382,-0.945694997
6/30/2016,5.226985847,-1.187041329,3.240369641
7/1/2016,0.439459811,-2.102476318,1.489685427
7/2/2016,4.052368352,-0.582812652,7.846625867
7/3/2016,-6.400155636,-3.365656435,-7.33411181
7/4/2016,3.795256116,-2.126242461,6.754055828
7/5/2016,-1.906640027,-7.493680507,-1.944247593
7/6/2016,0.999658433,-0.777461058,0.358023054
7/7/2016,-5.428510188,-3.984275129,-7.974996516
7/8/2016,4.052847051,12.71292199,2.627273256
7/9/2016,-2.334951391,-3.76581919,-1.346946761
7/10/2016,-0.245796446,-0.163234875,-1.519072414
7/11/2016,-0.261948509,-4.463085187,-0.350989955
7/12/2016,2.608167089,0.545944182,1.66052174
7/13/2016,-1.517266156,-0.148345871,-0.354658891
7/14/2016,0.551590789,9.644303662,0.239458421
7/15/2016,0.786685162,3.807805538,0.27263373
7/16/2016,-0.375116069,-2.500087505,-0.651480392
7/17/2016,2.828826922,-4.240179498,1.38457663
7/18/2016,-0.935003649,-1.113929043,-0.994533196
7/19/2016,-0.035953385,5.298880143,0.022656609
7/20/2016,-1.066934173,7.156320861,-0.580836303
7/21/2016,-0.101094918,1.607151104,-0.117086367
7/22/2016,-2.164322566,15.89793458,-1.988728058
7/23/2016,0.758817612,-2.470346958,0.463318283
7/24/2016,0.873905896,-10.84078361,0.336947682
7/25/2016,-1.086972862,8.522681885,-0.948984019
7/26/2016,-0.353615496,-13.34624367,-1.532722919
7/27/2016,0.3939945,8.201344476,-0.361443529
7/28/2016,0.104375537,-0.995929772,0.299556337
7/29/2016,0.298767452,-0.381518725,2.76479115
7/30/2016,-0.296047332,-2.607342959,-0.383323086
7/31/2016,-4.635692849,-4.695451002,-1.181489183
8/1/2016,-2.946953198,-7.867196581,-3.74705778
8/2/2016,-9.699763217,-19.68925748,-5.793830296
8/3/2016,3.450440242,17.14545847,2.188437286
8/4/2016,2.107162718,7.275186698,0.785649301
8/5/2016,-0.561306145,-1.063137705,-0.517817599
8/6/2016,2.214614323,-0.405477885,0.835069878
8/7/2016,0.835687483,0.280306319,0.535610876
8/8/2016,-0.276027315,3.059132635,0.137293512
8/9/2016,-0.550371136,8.882738024,-0.680494136
8/10/2016,0.731880639,-0.825690084,-0.992882854
8/11/2016,-0.503802896,-3.724718962,0.530571997
8/12/2016,-0.264967089,0.749298609,-0.877030845
8/13/2016,-0.335457074,-1.759137896,0.136410904
8/14/2016,-2.581164551,-3.25373281,-1.728408061
8/15/2016,-0.566728342,0.210808761,-2.003443498
8/16/2016,1.798010697,-0.701526599,1.695240163
8/17/2016,-0.731336524,-3.47316312,-1.052307733
8/18/2016,0.192246866,0.030686984,0.213364823
8/19/2016,0.228446908,-0.068794082,-0.08400225
8/20/2016,1.053978519,4.639632081,0.318251766
8/21/2016,-0.066879851,-0.606363322,-0.013551151
8/22/2016,0.936682009,-0.521504393,1.167054435
8/23/2016,-0.568895728,-0.811989666,7.477460378
8/24/2016,-0.554146075,0.048960711,-1.925342494
8/25/2016,-0.417286381,2.912284186,-1.374306009
8/26/2016,0.327127436,-0.54590197,0.639391506
8/27/2016,-1.674107262,-1.30318213,-2.341902756
8/28/2016,0.695672694,-1.963543256,0.081891636
8/29/2016,0.033978607,0.498656075,0.526495507
8/30/2016,0.59152669,2.23146845,1.184723778
8/31/2016,-0.351687495,3.949634529,-0.174022755
9/1/2016,-0.550679526,2.762921653,0.910349565
9/2/2016,0.565086837,0.984586553,-0.194156329
9/3/2016,3.939796799,-2.924952962,1.678100701
9/4/2016,1.742191319,-0.670143787,3.232143531
9/5/2016,-0.335825043,0.317638331,-0.878078847
9/6/2016,0.634027437,-0.238113339,-0.171648371
9/7/2016,0.672966924,-1.207963545,-0.062426166
9/8/2016,1.915562202,-1.74924113,0.464996335
9/9/2016,-0.551631479,2.704942238,-0.460088319
9/10/2016,0.104027909,4.425548857,-0.025439384
9/11/2016,-2.692820609,-4.356328818,-2.860436608
9/12/2016,0.251184966,2.193596785,-0.836736093
9/13/2016,0.164086859,0.210200112,-0.038707572
9/14/2016,0.236850956,0.037751012,0.273434816
9/15/2016,-0.577875231,0.115745944,-0.528163438
9/16/2016,-0.02997699,5.183883354,-0.150315697
9/17/2016,-0.162941953,1.137318012,-0.020232621
9/18/2016,0.64193354,-2.105742316,6.253709022
9/19/2016,-0.106093009,6.09595291,-5.249041696
9/20/2016,-0.150186715,9.411628006,0.28477103
9/21/2016,-1.83508211,-4.586179366,-0.044251223
9/22/2016,-0.142512709,-3.783278625,-1.895648652
9/23/2016,1.09743898,0.631813933,1.203429817
9/24/2016,-0.035992848,-3.401016161,-0.203782986
9/25/2016,-0.298529135,1.731645516,0.085144593
9/26/2016,1.201186556,-2.120462078,1.322352377
9/27/2016,-0.308697593,2.146126039,-0.168448894
9/28/2016,-0.23722681,1.347505556,-0.379781106
9/29/2016,0.159570229,-1.517166025,0.208460396
9/30/2016,0.667333492,1.158081106,-0.104273759
10/1/2016,0.696693793,-0.393958166,0.198357354
10/2/2016,-0.503424776,0.204972634,-0.179519096
10/3/2016,0.20314012,1.914436261,-0.112951169
10/4/2016,-0.315130227,-1.303854905,-0.389268883
10/5/2016,0.378071412,-1.817433021,0.525764041
10/6/2016,0.083265413,-1.391565411,0.088726166
10/7/2016,0.668814874,-1.456318948,0.409457125
10/8/2016,0.32197893,-3.536720731,-0.627607393
10/9/2016,-0.38054057,-1.353614833,-0.59717551
10/10/2016,0.36351797,-2.473934135,-0.523178136
10/11/2016,3.566755451,0.256901029,0.557547794
10/12/2016,-0.761225687,1.254065961,-1.515064045
10/13/2016,0.09336711,0.247203329,3.939322778
10/14/2016,0.564079603,-0.207308362,-0.229613756
10/15/2016,-0.270464417,0.37861939,-0.645778182
10/16/2016,0.467392784,-0.265369337,0.33621782
10/17/2016,-0.379967344,0.446802434,0.644201746
10/18/2016,-0.192894981,4.860474008,-1.813075699
10/19/2016,-1.166217669,-4.495371562,-0.923016774
10/20/2016,0.053443997,0.635468276,-0.660860179
10/21/2016,0.312433454,0.631455493,0.700183427
10/22/2016,3.866137922,-0.853359741,2.102240583
10/23/2016,-0.033930387,-0.294077542,0.831819729
10/24/2016,-0.503750383,-0.556666572,-1.248664217
10/25/2016,0.58538617,-4.636981423,0.918872199
10/26/2016,3.150301252,1.033818421,1.431203988
10/27/2016,1.475587931,-0.280090194,1.54559784
10/28/2016,0.194390157,-3.605306528,-1.200547051
10/29/2016,3.600082196,-5.778026812,2.946979623
10/30/2016,-1.765620841,7.067768725,-1.376427769
10/31/2016,-0.127094249,-1.65074816,-0.99280938
11/1/2016,4.111582991,-2.110349704,2.362815108
11/2/2016,1.512202672,-0.125395548,0.395516649
11/3/2016,-7.036572373,0.450122959,-5.924468165
11/4/2016,2.110494111,2.682163871,0.454765738
11/5/2016,0.02602891,-0.795266023,-0.314526008
11/6/2016,1.152080634,-1.172458213,0.583447871
11/7/2016,-1.179301782,-0.595025804,-1.295365186
11/8/2016,0.955304385,0.230371925,0.101332865
11/9/2016,1.891248179,-1.644865254,0.568598364
11/10/2016,-1.069998962,-1.229416874,-1.044607048
11/11/2016,0.122567775,-2.22908511,-0.215205402
11/12/2016,-1.58526243,-4.003339506,-1.366086148
11/13/2016,-0.428762922,2.263011293,3.031977815
11/14/2016,0.425905719,-1.336626351,-0.047191877
11/15/2016,0.935861845,2.518637158,0.44941407
11/16/2016,4.578149058,-1.55027731,3.233269447
11/17/2016,-0.432816039,-0.675206818,-1.898009834
11/18/2016,1.431627763,-5.154749983,0.459775576
11/19/2016,0.004125388,1.969149223,-0.189834705
11/20/2016,-2.739434237,-0.863934144,-0.805803918
11/21/2016,1.124718517,0.4336458,0.584912581
11/22/2016,1.636663113,2.961283037,0.061597868
11/23/2016,-0.898784574,-0.626905046,-0.557089794
11/24/2016,-0.578166442,-6.216716019,-0.449131852
11/25/2016,0.183710051,1.845599236,0.197815254
11/26/2016,-0.845004566,-0.786427182,-0.53404293
11/27/2016,-0.455143832,-3.533828869,-0.297341409
11/28/2016,0.516097637,-3.041074313,0.041464589
11/29/2016,-0.028401836,-6.311880123,-0.25717271
11/30/2016,1.371250706,5.057666471,0.496571279
12/1/2016,1.486273552,-1.572503128,0.392677108
12/2/2016,2.797398334,-8.193317242,0.955722362
12/3/2016,-0.872677296,2.079647451,-0.568612626
12/4/2016,0.352326043,-6.03004264,-0.62155917
12/5/2016,-1.960530542,-8.356347719,-9.514543478
12/6/2016,0.728085767,15.35212565,0.193561634
12/7/2016,0.511371012,6.513596676,2.278100211
12/8/2016,0.3486352,-1.801238625,2.0782857
12/9/2016,0.257392705,2.618305358,0.010296091
12/10/2016,0.240169836,-3.798828474,-0.303671271
12/11/2016,-0.634997243,0.842561982,-1.149643925
12/12/2016,1.345399465,4.010320272,0.669329192
12/13/2016,0.060128577,-1.165900214,-0.328478102
12/14/2016,0.118503703,-1.871331942,-0.841579167
12/15/2016,-0.434176304,-5.284304726,0.135651626
12/16/2016,0.876375113,0.379893595,0.102360676
12/17/2016,0.754483937,0.233891533,1.910598771
12/18/2016,-0.03780213,-0.143076754,-0.555781259
12/19/2016,0.27626528,-2.816165028,-0.389722734
12/20/2016,1.029625743,0.212198788,-0.042591723
12/21/2016,4.171061472,3.320611932,-0.207865558
12/22/2016,3.626952056,-4.162034504,1.59383385
12/23/2016,6.644462056,-5.522082306,25.42380438
12/24/2016,-2.512189699,1.39014483,-2.229493483
12/25/2016,-0.293610752,-1.248183407,-4.489029176
12/26/2016,1.275074646,1.379914822,0.19001224
12/27/2016,2.819274029,-1.419690706,2.615549375
12/28/2016,4.578130535,4.870989406,2.281070627
12/29/2016,-0.248381903,10.16008432,-0.347164288
12/30/2016,-1.259277952,-1.499003461,-3.621131185
12/31/2016,0.260601949,-2.33921929,-1.485698541
1/1/2017,3.588304339,2.553239777,4.30722084
1/2/2017,2.34642902,2.519895703,3.044383064
1/3/2017,2.161973673,16.07373737,-0.489141322
1/4/2017,10.62327729,15.69471209,4.575026715
1/5/2017,-12.24095481,-8.862739487,-11.26802696
1/6/2017,-10.97110814,0.002920307,-10.05096815
1/7/2017,0.70760654,-3.778846382,2.450495215
1/8/2017,0.287694881,4.282975331,0.978293166
1/9/2017,-0.918676594,0.347917171,7.694925591
1/10/2017,0.537313108,2.169365336,6.730649021
1/11/2017,-14.31364996,-7.885034424,-16.21949584
1/12/2017,3.481417041,1.477397515,3.015759861
1/13/2017,2.379375719,-0.931215695,-1.815128988
1/14/2017,-0.676229325,-1.257381962,0.248273671
1/15/2017,0.413726381,2.670352588,0.648881059
1/16/2017,1.184722196,-2.703476399,-0.593501864
1/17/2017,9.188318459,6.909148199,0.93554432
1/18/2017,-2.348178794,-0.723140238,-2.560258642
1/19/2017,1.4047783,1.656262871,0.583865235
1/20/2017,-0.450129968,1.956301862,0.761540532
1/21/2017,2.990192516,2.911150907,0.37274718
1/22/2017,0.312866838,-1.888308725,-1.576892585
1/23/2017,-0.39591832,1.098732027,-0.186835465
1/24/2017,-3.075422629,-1.740168407,-1.294664017
1/25/2017,0.991946828,-0.583111421,-1.890333633
1/26/2017,1.779618303,0.17595676,3.224905366
1/27/2017,0.235836369,-0.489180106,0.562288844
1/28/2017,0.200057287,0.262870657,-0.075985922
1/29/2017,-0.22722199,-0.766676509,-0.022066234
1/30/2017,0.096362282,0.831745119,4.391108243
1/31/2017,5.434808054,1.478541552,1.427173547
2/1/2017,1.918789916,0.042876439,-0.08115948
2/2/2017,2.302977531,0.832084717,0.243910249
2/3/2017,1.78988399,2.708525407,-0.066332606
2/4/2017,1.261274244,2.870126758,-0.601582674
2/5/2017,-1.491999007,-0.704076599,-0.371611007
2/6/2017,1.052237658,0.3206187,0.026961923
2/7/2017,2.234739822,1.105416222,-0.090013992
2/8/2017,0.162054934,-0.730330703,-0.425703415
2/9/2017,-6.461188246,-3.490448675,-5.582166534
2/10/2017,-0.574123293,2.236184017,-0.562839062
2/11/2017,1.595672651,0.625943568,0.420684103
2/12/2017,-0.524563855,0.437911285,-0.757431998
2/13/2017,-0.854600042,-1.13780489,-1.234733606
2/14/2017,1.403933893,15.57921952,1.423121439
2/15/2017,0.291672095,-0.809970065,1.020467907
2/16/2017,1.981176936,-0.12384034,-0.589875212
2/17/2017,1.82687272,-1.760731823,1.150044917
2/18/2017,0.784745252,1.054702928,-1.026796611
2/19/2017,-0.621199212,-0.403581841,-0.758895881
2/20/2017,3.064309996,-2.573967609,0.143529237
2/21/2017,3.270437383,1.917115402,0.414580758
2/22/2017,0.191866933,-0.542292958,0.5799199
2/23/2017,4.410083101,4.124701788,0.991538416
2/24/2017,0.596551287,-0.382642956,0.098098437
2/25/2017,-2.542438026,3.668937549,-0.535783579
2/26/2017,1.867392785,7.168954264,0.01594604
2/27/2017,1.267595316,6.03649547,-0.626643758
2/28/2017,0,2.732439776,-0.834929582
3/1/2017,3.60433147,9.688827657,0.740123808
3/2/2017,2.332107157,9.686035089,3.299118525
3/3/2017,1.91684957,2.253263767,-0.0868986
3/4/2017,-1.556087982,-4.31727913,-0.939087615
3/5/2017,0.953668547,3.670459528,0.452111347
3/6/2017,0.45062512,1.571833656,0.508514585
3/7/2017,-3.872466763,-3.657610577,-2.548070389
3/8/2017,-6.010431752,-11.84470549,-1.190115154
3/9/2017,3.346955652,6.626505147,1.653069137
3/10/2017,-6.038756708,8.885537383,-2.247013874
3/11/2017,5.293178821,11.07058984,1.2214268
3/12/2017,3.873863629,9.152173402,1.173511529
3/13/2017,0.862961483,21.995328,8.535167463
3/14/2017,0.655883151,0.215790708,-2.765823466
3/15/2017,0.77499879,22.33952105,2.606042794
3/16/2017,-4.945537147,32.20541403,1.832069919
3/17/2017,-7.373239377,1.040440851,-4.295394366
3/18/2017,-11.48959664,-27.05176634,-2.157285117
3/19/2017,6.461371349,30.97143226,-0.282536263
3/20/2017,1.687017976,-3.017202161,1.943681452
3/21/2017,6.289904505,-0.564878524,-0.59727158
3/22/2017,-6.371929741,-1.861164783,-1.814070113
3/23/2017,-1.005590183,3.155960487,1.1060615
3/24/2017,-9.731458016,21.58755917,2.61128671
3/25/2017,3.760876724,-3.497619421,-0.326643645
3/26/2017,-0.622342398,-1.421270595,-0.242716487
3/27/2017,8.176580351,-1.691748104,0.358067643
3/28/2017,0.131960562,2.230857746,1.972870238
3/29/2017,-0.685675675,4.630634759,0.727198189
3/30/2017,-1.301952689,-1.732292703,66.76532094
3/31/2017,4.419198836,-4.153751168,-4.492001819
4/1/2017,0.812655528,1.32341459,3.246711914
4/2/2017,2.005557057,-3.847773272,12.50784509
4/3/2017,3.778002789,-9.010085855,4.210463713
4/4/2017,-0.923235367,0.643649108,2.710840234
4/5/2017,-0.747405339,1.483139726,33.83421396
4/6/2017,5.147675413,-4.551256073,-7.592387512
4/7/2017,-0.488723047,-2.496405808,-8.585310423
4/8/2017,-0.080726738,5.086253801,5.811733291
4/9/2017,1.013652323,-2.347479609,-12.16553343
4/10/2017,-0.062295538,0.388752298,2.378795876
4/11/2017,1.506153911,-0.064463569,-0.70886229
4/12/2017,-0.385060287,6.635074963,21.81845934
4/13/2017,-2.590031918,8.494983247,-5.897676876
4/14/2017,-0.148808665,-5.267482465,2.369579315
4/15/2017,0.426536207,3.210572463,3.894121047
4/16/2017,0.888677449,-0.780023459,-0.738327622
4/17/2017,0.927358408,-0.849571487,-2.737306736
4/18/2017,1.487550108,4.974475955,-0.973943605
4/19/2017,-0.113892805,-4.737363838,-6.414857801
4/20/2017,1.552513562,2.82970509,7.007808922
4/21/2017,-0.571964986,-2.914708231,8.63966249
4/22/2017,0.790467789,0.681401599,16.35938972
4/23/2017,-1.989104641,-0.13120019,6.69366288
4/24/2017,3.556967254,3.18049963,7.36345668
4/25/2017,1.22705001,-0.280424822,1.652468357
4/26/2017,1.231931198,5.670534467,-2.397325405
4/27/2017,2.860869365,17.91985852,-1.522753581
4/28/2017,-0.094860102,12.85474714,-1.918338565
4/29/2017,0.403352811,-2.540369324,9.766059705
4/30/2017,1.974593183,15.56710294,-0.231862207
5/1/2017,5.468544182,-3.447435559,1.350473926
5/2/2017,2.196114978,1.267159308,-0.142604461
5/3/2017,2.565357125,3.176648133,32.38502687
5/4/2017,3.193101026,21.65527911,11.17257259
5/5/2017,1.156288833,-2.663295242,12.28241311
5/6/2017,1.501179642,3.617643249,7.206410098
5/7/2017,1.134400269,-3.891281,7.568590692
5/8/2017,7.931309887,-2.751806257,-4.400299493
5/9/2017,1.857429393,-0.281665463,15.97060473
5/10/2017,1.809886307,-1.796784042,-4.826552396
5/11/2017,3.43791111,0.396311373,-3.893361406
5/12/2017,-6.725737172,-1.362150267,-10.62188384
5/13/2017,4.678585607,2.458959322,5.307248909
5/14/2017,0.221617694,-0.053838501,-0.065720149
5/15/2017,-3.896267845,1.793661753,-12.20953336
5/16/2017,-0.228948124,-3.221231787,-8.033020002
5/17/2017,6.033037445,0.472275524,8.902293155
5/18/2017,2.694814224,7.840946934,11.62475557
5/19/2017,5.245012879,33.66209239,-2.327767679
5/20/2017,4.880994758,-2.320743372,-0.691397088
5/21/2017,-2.088041589,24.83065411,-4.391041544
5/22/2017,6.476580157,10.33577025,-3.487691434
5/23/2017,6.764517651,4.413491332,26.52022392
5/24/2017,5.310244488,4.448431227,7.29102446
5/25/2017,-5.674318601,-8.20854197,-13.21553117
5/26/2017,-4.449498863,-8.050055188,-20.57477663
5/27/2017,-7.425919343,-1.648974334,-0.054742822
5/28/2017,5.73504217,8.083904687,2.044634232
5/29/2017,4.629838377,14.30875121,4.095272143
5/30/2017,-3.552925027,18.9842437,-4.245907531
5/31/2017,5.099585031,-0.535545629,4.786677079
6/1/2017,5.312694384,-3.654590634,13.85823271
6/2/2017,3.350257069,0.691145798,0.49056778
6/3/2017,1.076934298,0.26857925,-4.435012038
6/4/2017,-0.140737427,9.339676675,1.006114193
6/5/2017,6.967087315,1.276638918,10.3939586
6/6/2017,6.565030208,6.440369072,-0.947691302
6/7/2017,-4.576698842,-2.418076016,-7.058038878
6/8/2017,2.688722746,1.393016069,6.399791748
6/9/2017,0.648339449,7.670471342,-1.755269041
6/10/2017,4.387685411,19.85220255,2.56084374
6/11/2017,0.352821212,0.870976671,9.114474493
6/12/2017,-10.09023374,17.87415477,-11.17764734
6/13/2017,2.157824191,-0.984583177,3.861916352
6/14/2017,-7.75297574,-9.680603197,-1.364751814
6/15/2017,-1.667353066,0.802111339,-0.015221094
6/16/2017,2.190230355,2.29157758,18.13494998
6/17/2017,5.452314846,2.481453826,33.46003579
6/18/2017,-4.051005646,-2.09691621,-3.367134287
6/19/2017,1.621089372,-0.37743378,9.294422344
6/20/2017,5.104646895,-2.986303399,-6.169404388
6/21/2017,-1.201045655,-6.165093884,1.209533802
6/22/2017,0.606515689,-0.14872328,-0.156108234
6/23/2017,1.460037528,1.595860364,-0.790979911
6/24/2017,-4.961545018,-5.279759868,-6.007542925
6/25/2017,-0.740212028,-6.317046763,-1.275286885
6/26/2017,-4.285144677,-10.0762416,-6.357738977
6/27/2017,2.985737112,7.479510818,-1.435146278
6/28/2017,0.875240981,11.8868694,5.692928616
6/29/2017,-1.377586928,-7.637067471,-4.163873119
6/30/2017,-2.302977901,-2.630392137,-1.731385233
7/1/2017,-1.865901765,-6.888392941,-3.385265662
7/2/2017,2.954136105,4.8747039,6.615845396
7/3/2017,2.29765721,-1.767089906,11.68602744
7/4/2017,1.465637822,-3.391682144,19.19043642
7/5/2017,0.013456782,-1.657143189,-3.867214975
7/6/2017,0.252501702,0.660415251,-3.880478924
7/7/2017,-3.446351434,-9.07710355,-8.908217327
7/8/2017,2.091595445,2.319600702,11.94404711
7/9/2017,-2.057298731,-3.79822269,-4.906160783
7/10/2017,-5.792470157,-11.05985435,-6.059036729
7/11/2017,-1.465506421,-8.336384724,-2.674319268
7/12/2017,2.611442772,16.90441628,7.545427387
7/13/2017,-1.706665909,-9.117578327,-4.9709562
7/14/2017,-5.282659111,-4.801818988,-7.609039611
7/15/2017,-10.49907734,-14.52805412,-9.062043835
7/16/2017,-3.453970739,-7.788809173,5.109966857
7/17/2017,15.47242615,22.91579843,4.294004194
7/18/2017,4.05984422,21.17990081,3.826363992
7/19/2017,-1.959995916,-14.79920417,-7.760301524
7/20/2017,23.93608698,13.80149327,10.15872602
7/21/2017,-5.318004074,-3.942537005,1.660085656
7/22/2017,5.336316103,5.117155161,1.73786579
7/23/2017,-2.836897061,-1.536105707,-5.374765507
7/24/2017,0.895846978,-0.548793977,0.793532593
7/25/2017,-6.475106542,-8.010730191,-4.873720357
7/26/2017,-1.825359769,-1.333754395,-0.027462461
7/27/2017,5.626918135,0.178958042,-0.21287661
7/28/2017,5.136275424,-5.479200302,-3.619380853
7/29/2017,-2.93911587,6.558514692,1.233300946
7/30/2017,1.127106001,-3.795637591,-1.686713007
7/31/2017,4.285543886,2.976596135,6.433873417
8/1/2017,-5.46300866,11.23160957,0.031609824
8/2/2017,-0.279225974,-3.006143469,-2.100790068
8/3/2017,3.469993054,2.450534436,1.730983639
8/4/2017,3.25022065,-1.006912714,1.372326244
8/5/2017,12.32850806,14.98791463,7.846548554
8/6/2017,-1.198003389,1.97265487,-3.747413467
8/7/2017,5.133885605,2.910538028,1.535376938
8/8/2017,1.213398306,10.24928321,6.193619404
8/9/2017,-2.265243581,-0.250027587,-1.274881138
8/10/2017,1.161119123,-0.045607258,-3.149427874
8/11/2017,7.96562502,4.384037241,1.289463415
8/12/2017,6.41233096,0.562383257,-1.412970539
8/13/2017,4.853645469,-4.036373762,-1.337595128
8/14/2017,6.183496079,0.682064768,-0.018118909
8/15/2017,-3.310876456,-3.42522325,-5.453614969
8/16/2017,4.655737872,4.295456249,1.950515212
8/17/2017,-1.026816139,-0.26797421,-0.535883449
8/18/2017,-3.949262905,-1.946216006,7.666694839
8/19/2017,0.795075663,0.636017769,-3.809953337
8/20/2017,-2.528561368,1.330556958,1.651274093
8/21/2017,-2.101934208,6.689157543,3.688005596
8/22/2017,2.46842699,-2.116352643,-2.521905101
8/23/2017,1.24374469,0.868532099,13.95549875
8/24/2017,4.411881796,2.548502477,-5.751378892
8/25/2017,0.851733473,1.936057519,1.975067518
8/26/2017,-0.439202936,0.592615564,1.119256563
8/27/2017,0.70030286,4.196397944,18.18216732
8/28/2017,-0.005013302,-0.041965805,1.956711193
8/29/2017,4.480380796,6.590993535,1.301409755
8/30/2017,-0.299632125,2.109168975,1.586740613
8/31/2017,3.024781239,1.20401257,10.73068217
9/1/2017,4.01029095,1.22675978,21.08871001
9/2/2017,-6.403089139,-9.995586943,-8.153681934
9/3/2017,0.091508003,-0.429819121,-2.760286786
9/4/2017,-7.563886766,-15.05479892,-15.1441238
9/5/2017,3.309949556,6.036167917,9.33812116
9/6/2017,5.040302313,6.821349588,12.37047276
9/7/2017,0.060032497,-1.46857477,-2.034599075
9/8/2017,-8.068251616,-9.99641767,-13.61992027
9/9/2017,-0.063610783,-0.705575582,-2.633974782
9/10/2017,-2.440100627,-1.921838801,-6.659086483
9/11/2017,0.929678325,2.003485201,7.184144926
9/12/2017,-0.73198713,-1.041660487,-2.735010308
9/13/2017,-6.008990185,-4.924103947,-3.897649909
9/14/2017,-18.74110119,-22.8081046,-32.63432141
9/15/2017,15.29564895,17.08958939,15.93775824
9/16/2017,-0.343090373,-1.573879372,0.094788643
9/17/2017,-1.16302594,2.120293374,0.480537558
9/18/2017,13.46179843,16.58319103,14.50849492
9/19/2017,-3.449522328,-3.643316068,-4.844805953
9/20/2017,-0.484590204,0.331685142,-2.084783205
9/21/2017,-7.038234372,-8.867921355,-9.912278725
9/22/2017,-0.009366132,2.215953011,3.185227718
9/23/2017,4.453685327,8.269835382,2.456414855
9/24/2017,-2.888930936,-1.287704289,-3.355477536
9/25/2017,6.604413284,3.486581118,8.319909582
9/26/2017,-0.858873362,-1.674128179,-0.06456424
9/27/2017,7.921174001,6.620218264,9.188352213
9/28/2017,-0.617519169,-2.385904991,-3.905077839
9/29/2017,-0.279303238,-2.569901332,-2.703512469
9/30/2017,4.219005312,3.430228959,4.787635972
10/1/2017,1.498838908,0.289257231,-1.086456543
10/2/2017,0.126701161,-1.608139067,-2.140136674
10/3/2017,-2.082857394,-1.684845213,-1.922957341
10/4/2017,-2.041008121,0.066667165,-1.814913425
10/5/2017,2.341968908,1.095140818,0.525290383
10/6/2017,0.979572209,4.300979107,0.872080596
10/7/2017,1.283059141,0.821801268,0.890062638
10/8/2017,4.147151552,-0.808677973,1.062302951
10/9/2017,3.503757542,-3.634385155,-5.60491864
10/10/2017,0.208930683,0.833242594,1.102577075
10/11/2017,0.930360453,1.195851088,0.335986336
10/12/2017,12.85471355,0.224082771,18.11859547
10/13/2017,3.677310608,11.38339551,-1.129140885
10/14/2017,3.26851807,0.257117116,7.60791018
